Course Dept,Course Number,Course Name,Course Desc
MLSCI,430,Advanced Hematology,"This course is designed to enhance the student's ability to assimilate new and specialized knowledge in an evolving hematology discipline. As such, the course content will change from year to year. Consent of Division is required for non-Medical Laboratory Science students."
MLSCI,435,Advanced Flow Cytometry,"Topics covered will include advanced flow cytometer principles, staining principles, instrument maintenance, quality control, and data analysis. Emphasis on the use/applications of flow cytometry in clinical environments. This course is designed for senior undergraduate students. Credit may only be obtained in one of MLSCI 435 or LABMP 536."
MLSCI,460,Clinical Biochemistry,"This course is designed to enhance the student's ability to assimilate new and specialized knowledge in the discipline of clinical biochemistry. As such, the course content will change from year to year. Consent of Division is required for non-Medical Laboratory Science students. Prerequisite: BIOCH 200 and MLSCI 360 or equivalents and consent of Division."
MLSCI,461,Advanced Mass Spectrometry,"Topics covered will include advanced mass spectrometry principles, sample preparation instrument maintenance, quality control, and data analysis. Qualitative, quantitative and clinical applications of mass spectrometry will be covered. Emphasis on the use/applications mass spectrometry in clinical environments. This course is designed for senior undergraduate students. Credit may only be obtained in one of MLSCI 461 or LABMP 561."
MLSCI,466,Applied Toxicology,"A consideration of the protocols and their rationale used in a large toxicology laboratory. Topics include analytical, environmental, regulatory, and inhalation toxicology; clinical and forensic toxicology; and doping related to sports. Prerequisites: BIOCH 200 or equivalent and consent of Division."
MLSCI,470,Diagnostic and Public Health Microbiology Laboratories,"The course provides enhanced knowledge through practical discussion of the role of diagnostic and public health microbiology laboratories in North America. Students will deepen their understanding of how key pathogens are identified, characterized, and reported to clinicians. Themes may include: accreditation processes, new diagnostic technologies, management of economic pressures, and the effect of health emergencies on clinical laboratories. Active class discussions, assignments and examinations contribute to the final grade. Prerequisites: MLSCI 340 or consent of the instructors. Credit can be obtained in only one of MLSCI 470 or LABMP 570."
MLSCI,475,Clinical Immunology,"The application of basic immunology concepts to disease and transplantation, and their monitoring by the clinical laboratory. Topics include the cellular and humoral immune responses, human immune development, immunology and cancer, immune deficiency, autoimmune disease, immunopathology, and transplant immunology. Prerequisite: IMIN 371 or equivalent and consent of Division."
MLSCI,480,Molecular Genetic Approaches to the Study and Diagnosis of Disease,"Emphasis on the application of techniques of molecular genetics to the practice of Medicine. General subject areas include: organization of the genome, techniques of molecular genetics and their application to medicine, molecular genetics and oncology, and ethical issues involving these techniques as applied to medicine. Prerequisites: Genetics and BIOCH 200 or equivalent and consent of Division."
MLSCI,481,Techniques in Molecular Biology,"A laboratory course emphasizing introductory and advanced techniques in molecular biology. Isolation of RNA, Northern blotting, construction of cDNA, amplification of DNA by the polymerase chain reaction, analysis of DNA by restriction digestion, transfection of eukaryotic cells for protein expression and Western blot analysis. Corequisite: MLSCI 480 or consent of Department. This course is designed for senior undergraduate students. Credit may only be obtained in one of MLSCI 481 or LABMP 581."
MLSCI,491A,Research Project,"Directed research in a medical laboratory science. Supervisor and research project to be chosen by student. Requires writing a project proposal, keeping an accurate laboratory notebook, conducting adequate experimental research, writing a research paper and presenting a short seminar based on the research. Restricted to fourth-year Medical Laboratory Science students."
MLSCI,491B,Research Project,"Directed research in a medical laboratory science. Supervisor and research project to be chosen by student. Requires writing a project proposal, keeping an accurate laboratory notebook, conducting adequate experimental research, writing a research paper and presenting a short seminar based on the research. Restricted to fourth-year Medical Laboratory Science students."
MMI,100,Microbes in the News,"This course will introduce students to pathogens (viruses, bacteria, fungi, and parasites), the immune systems that have co-evolved to deal with these threats, and related topics such as vaccination and antibiotic resistance. This course is designed for individuals with little or no background in the biological sciences. Students from the Faculty of Science may not take this course for credit. Students in other programs should consult their program advisor to determine whether this course can be taken for credit."
MMI,133,Medical Microbiology for Health Care Professionals,"Introductory course in medical microbiology designed for students enrolled in health care related programs. The course begins with basic information on microorganisms (bacteria, viruses, fungi, parasites and prions), the immune system, infection control, transmission of infection, epidemiology, antimicrobials, disinfection and sterilization. The later part of the course concentrates on infectious diseases caused by pathogenic organisms. Nursing students must achieve a minimum grade of C+ in order to progress in their program."
MMI,351,Bacterial Pathogenesis,"Medically important bacteria, how they cause disease and the body's immune response to bacteria. Lectures will systematically discuss the organisms and describe their distinctive as well as their common features of structure and pathogenicity. Prerequisites: MICRB 265 and IMIN 200. May not be taken for credit if credit already obtained in MLSCI 242 or 243."
MMI,352,Microbial Pathogenesis,This laboratory course will emphasize development of skills and knowledge for the safe handling of infectious microorganisms and will examine some of the molecular mechanisms of microbial virulence. Prerequisite or corequisite: MMI 351 or MLSCI 242 and 243 or consent of the Department.
MMI,391,Current Methods in Molecular Biology,"This laboratory course will introduce the student to common techniques in molecular biology. Through a series of experiments, students will clone and express the genes for bioluminescence from the light-emitting bacterium Vibrio fischeri. Technical skills will include: preparation and quantification of genomic and plasmid DNAs, screening a genomic library, restriction mapping, amplification of DNA fragments using the polymerase chain reaction, Southern blotting, expression and purification of proteins, and detection of proteins by Western blotting. Prerequisites: IMIN 200 and departmental consent. Priority given to Honors students in the IMIN program. Credit may be obtained for only one of BIOL 391, IMIN 391 or MMI 391."
MMI,398,Research Project,"Directed research done under the supervision of an academic member of the Department of Medical Microbiology &amp; Immunology, Faculty of Medicine &amp; Dentistry. This is normally for students in their third year. Successful completion of this course requires an oral presentation of the project. Prerequisite: IMIN 200 and consent of course coordinator. Credit can only be obtained once."
MMI,405,Advanced Microbial Pathogenicity,"This course will focus on concepts and mechanisms of microbial pathogenesis by discussing a combination of classic and current papers. Essentially a paper dissection course, emphasis will be on experimental approaches, their strengths and limitations. Student-run seminars will be used to facilitate interactive learning. Prerequisites: BIOCH 200 and MMI 351 or MLSCI 242 or 243 or consent of the Department."
MMI,415,Advanced Viral Pathogenesis,"Mechanisms of viral pathogenesis, with an emphasis on how different viruses modulate the innate and adaptive immune systems to their advantage to avoid detection and elimination and the relevance of viruses in oncogenesis. Prerequisites: BIOCH 200, IMIN 324 and IMIN 371, or consent of Department."
MMI,426,Medical Parasitology,"A survey of the protozoan and metazoan parasites of man. Emphasis will be placed on biology, epidemiology, clinical presentation and approaches to parasite detection, as well as global impact of parasitic diseases in today's world. Selected parasites will be demonstrated in class to supplement electronic images shown in the lectures. Prerequisite: MMI 133, MLSCI 242 and MLSCI 243, or IMIN 200."
MMI,436,Inflammation,"This course will introduce the student to inflammation and its role in a range of diseases. An overview is provided on acute and chronic inflammation, asthma and allergy, chronic obstructive pulmonary disease (COPD), viral hepatitis, liver cancer, multiple sclerosis, chronic pain, diabetes, metabolic syndrome, obesity-related inflammation, rheumatoid arthritis, inflammatory bowel disease, and cardiovascular disease. The syllabus includes a mix of lectures and current topics discussions for students to present recent advances in inflammation. Pre- or co-requisites: IMIN 371 or instructor consent."
MMI,445,Clinical Microbiology and Human Health,"This course will focus on the interactions between clinically relevant microorganisms and the host. Topics include important issues and contemporary problems in clinical microbiology regarding infectious diseases relevant to health care. Aspects that will be studied are: pathogenesis, epidemiology, immune responses, treatment and infection control. Recent advances in vaccines, laboratory diagnosis and techniques will be included. Prerequisites: MMI 133, or MLSCI 242 and MLSCI 243, or IMIN 200, or consent of department."
MMI,490,Advanced Techniques in Microbiology and Immunology,"This lab-based course will introduce students to advanced molecular techniques for the examination of host-microbial interactions. Students will be introduced to the principles and applications of molecular and diagnostic techniques for the characterization of interactions between host cells and microbial pathogens. Key techniques include flow cytometry, fluorescence imaging, high-throughput RNA interference assays and high-content imaging. Prerequisites: IMIN 200 and IMIN 371."
MMI,498,Research Project in Infection and Immunity,Directed research on a specific topic in medical microbiology or immunology in the laboratory of an academic staff member associated with MMI. Can be taken for credit more than once. An oral presentation on the research project is required for completion of the course. Pre- or corequisites: IMIN 324 or 371 or 452 or MMI 351 and/or consent of Department.
MMI,499A,Independent Research in Infection and Immunity,Directed research project on a specific topic in medical microbiology or immunology in the laboratory of an academic staff member associated with MMI. An oral presentation and a written report on the research project is required for completion of the course. Pre- or corequisites: IMIN 324 or 371 or 452 or MMI 351 and/or consent of the Department.
MMI,499B,Independent Research in Infection and Immunity,Directed research project on a specific topic in medical microbiology or immunology in the laboratory of an academic staff member associated with MMI. An oral presentation and a written report on the research project is required for completion of the course. Pre- or corequisites: IMIN 324 or 371 or 452 or MMI 351 and/or consent of the Department.
MMI,501,Seminar in Medical Microbiology and Immunology,"The objective of this course is to develop skills in critical analysis of research in the fields of microbial pathogenesis and the immune system through facilitated dissection of selected recent publications. Discussion will focus on developing hypothesis, evaluating experimental design and interpretation of results, and formulating future directions. Students will present a paper to the department and receive feedback. Required course. Open to graduate students in Medical Microbiology and Immunology only."
MMI,505,Advanced Microbial Pathogenicity,"This course will focus on concepts and mechanisms of microbial pathogenesis by discussing a combination of classic and current papers. Essentially a paper dissection course, emphasis will be on experimental approaches, their strengths and limitations. Student-run seminars will be used to facilitate interactive learning. Lectures and seminars are the same as for MMI 405 but there will be an additional requirement of a written research proposal. This course may not be taken if credit has already been obtained in MMI 405. Consent of Department required."
MMI,510,Informatics for Molecular Biologists,"This course will introduce the student to common and advanced methods in bioinformatics. In lectures and hands-on computer sessions, the student will solve realistic biological questions in the areas of sequence analysis, distant homology detection, phylogeny, correlation of sequence to structure, protein structure analysis, and genomics. While the student will obtain a thorough understanding of bioinformatics methods, the focus is on application of methods in the context of molecular biology research rather than on details of algorithms or computer programming. As a final assignment students will write a mini-proposal for a molecular biology research project that incorporates a series of bioinformatics studies to complement and guide the experimental work. May not be taken for credit if credit has already been obtained in IMIN 410. Prerequisites: departmental consent. Priority given to MMI graduate students."
MMI,512,Special Projects,
MMI,515,Advanced Viral Pathogenesis,"Mechanisms of viral pathogenesis, with an emphasis on how different viruses modulate the innate and adaptive immune systems to their advantage to avoid detection and elimination and the relevance of viruses in oncogenesis. Lectures are the same as MMI 415 but there will be an additional requirement of a written oral presentation on a research topic for this course. This course may not be taken for credit if credit has already been obtained in MMI 415. Consent of Department required."
MMI,545,Clinical Microbiology and Human Health,"This course will focus on the interactions between clinically relevant microorganisms and the host. Topics include important issues and contemporary problems in clinical microbiology regarding infectious diseases relevant to health care. Aspects that will be studied are: pathogenesis, epidemiology, immune responses, treatment and infection control. Recent advances in vaccines, laboratory diagnosis and techniques will be included. Lectures are the same as for MMI 445, but there will be an additional assignment for MMI 545. May not be taken for credit if credit has already been obtained in MMI 445. Consent of Department required."
MMI,552,Advanced Immunology,"A lecture course on the detailed mechanisms of the immune system, describing recent discoveries in cellular and molecular immunology. Topics include the mechanism of T-cell receptor selection, antigen processing, activation of B and T lymphocytes, cellular collaboration, negative and positive regulatory mechanisms in immunity, transplantation, cytokine actions and interactions. Interaction between immune systems and pathogens, and immunogenetics. Lectures are the same as IMIN 452, but there will be an additional requirement of a written paper to evaluate a current controversy in immunology. May not be taken for credit if credit has already been obtained for  INT D 452 or IMIN 452. Consent of Department required."
MMI,590,Advanced Techniques in Microbiology and Immunology,"This lab-based course will introduce students to advanced molecular techniques for the examination of host-microbial interactions. Students will be introduced to the principles and applications of molecular and diagnostic techniques for the characterization of interactions between host cells and microbial pathogens. Key techniques include flow cytometry, fluorescence imaging, high-throughput RNA interference assays and high-content imaging. Upon completion, students will be required to design a proposal for the integration of course techniques with their thesis research projects. Prerequisite: consent of department. Credit cannot be given for 590 if students have already received credit for 490."
MMI,605,Current Topics in Infection and Immunity,"Selected topics in infections and immunity are explored in depth through evaluation of the primary research literature. Emphasis is on the molecular and cellular mechanisms underlying pathogenesis, host resistance, and immune regulation. Information is provided through selected readings and student seminar presentations. The primary objective is to introduce students to current research topics in infection and immunity, and develop their ability to critically evaluate, organize, and present scientific information."
NEURO,210,Introduction to Clinical Neuroscience,"An interdisciplinary course designed to introduce students to the field of clinical neuroscience. Students will learn the main features of degenerative brain diseases (such as Alzheimer's disease and multiple sclerosis), developmental disorders of the brain (such as autism), psychiatric disorders (depression, schizophrenia and obsessive compulsive disorder), and brain injury (trauma, stroke and spinal cord injury). Key concepts attempting to explain these disorders in terms of underlying genetic, cellular and cognitive mechanisms will be emphasized. Prerequisite: PSYCO 275."
NEURO,375,Functional Neuroanatomy,"The study of the human central nervous system (CNS), including its development and function from an anatomical perspective. The course will include some disorders of the CNS as they relate to structure and function. Prerequisite: PSYCO 275 or consent of the Neuroscience and Mental Health Institute. This course may not be taken for credit if credit has been obtained in ANAT 401."
NEURO,410,Cellular and Molecular Aspects of Normal Aging and Neurodegenerative Disorders,"Designed to provide senior undergraduate students in the Neuroscience program a comprehensive overview on neurobiology of normal aging and the cellular/molecular phenomena that may underlie various age-related neurodegenerative diseases. Aspects of neuronal and glial changes during the normal aging process will be covered. We also intend to include a video presentation of patients with neurodegenerative disorders to outline the impact of cellular/molecular changes on major clinical and psychological features. In addition, papers on the most recent developments in the field of aging research have been integrated into the course. Prerequisites: NEURO 375 or PMCOL 371 or ZOOL 342 or consent from course coordinator. Credit may be obtained for either NEURO 410 or 510 but not both."
NEURO,411,Clinical and Basic Science Aspects of Age,"Designed to provide senior undergraduate students in the Neuroscience program a comprehensive overview on neurobiology of various neurodegenerative disorders. Both clinical and basic science aspects of major neurodegenerative disorders such as Alzheimer's disease, Parkinson's disease, Huntington disease, Prion disease, Motor neuron disease (MND), Frontotemporal Dementia, Multiple Sclerosis and Chronic Traumatic Encephalopathy will be covered. We also intend to include a video presentation of patients with neurodegenerative disorders to outline major clinical and psychological features. In addition, papers on the most recent developments in the field of aging research have been integrated into the course. Prerequisites: NEURO 375 or PMCOL 371 or ZOOL 342 or consent from course coordinator. Credit may be obtained for either NEURO 411 or 511 but not both."
NEURO,443,Neuroendocrine Concepts,"Regulation within the neuroendocrine system. Conceptual consideration of the diffuse neuroendocrine system, hypothalamopituitary interactions, neural integration, signal inactivation, feedback control, differential regulation, neurosteroids and hormones and behavior. Prerequisite: PHYSL 210 or equivalent, or PHYSL 372 or consent of Instructor."
NEURO,450,Readings on Selected Topics in Neuroscience,"An individual study course involving detailed reading on a selected topic in cellular, molecular, systems, or cognitive neuroscience. Students will select a member of the Neuroscience and Mental Health Institute (NMHI) who will guide them through a course of reading on a specialized topic at an advanced level. Completion of this course requires an oral presentation to an examining committee. Restricted to students in the Honors program in Neuroscience. Registration must be approved by the Neuroscience and Mental Health Institute (NMHI). Prerequisites: PMCOL 371, PHYSL 372."
NEURO,451,Honors Research Project in Neuroscience,"Research project involving laboratory experimentation done under the supervision of a member of the Neuroscience and Mental Health Institute (NMHI). Laboratory projects may involve current topics and methodologies encountered in specific areas of cellular, molecular, systems, or cognitive neuroscience. Completion of this course requires a written report of the project and an oral presentation to an examining committee. Restricted to students in the Honors program in Neuroscience. Registration must be approved by the Neuroscience and Mental Health Institute (NMHI). Prerequisites: PMCOL 371, PHYSL 372."
NEURO,452,Honors Research Project in Neuroscience,"Research project involving laboratory experimentation done under the supervision of a member of the Neuroscience and Mental Health Institute (NMHI). Laboratory projects may involve current topics and methodologies encountered in specific areas of cellular, molecular, systems, or cognitive neuroscience. Completion of this course requires a written report of the project and an oral presentation to an examining committee at the end of the course. Restricted to students in the Honors program in Neuroscience. Registration must be approved by the Neuroscience and Mental Health Institute (NMHI). Prerequisites: PMCOL 371, PHYSL 372."
NEURO,472,Autonomic Nervous System,"Lectures presented by members of the Neuroscience and Mental Health Institute (NMHI) on neurophysiological, anatomical, clinical, pharmacological and cellular aspects of the autonomic nervous system. Topics include neural regulation of homeostasis and reproduction, disorders of autonomic function, sympathetically maintained pain, effects of spinal cord injury and current research issues. Prerequisites: PHYSL 210 or 212/214 or ZOOL 241 or equivalent and PMCOL 202 or 371 or ZOOL 342 or PHYSL 372."
NEURO,496,Computational Neuroscience,"An interdisciplinary course designed to introduce students in biological science programs (Biology, Neuroscience, Kinesiology, Physiology and Psychology) to computational neuroscience. Students will learn the basic methods of computer programming and how computer simulations can be used to further our understanding of neurons, neuronal networks, processing of sensory information, and control of movements. The lectures are complemented by laboratory exercises that will allow students to develop programming skills and to construct computer simulations of neurophysiological processes. Prerequisites: PMCOL 371 or PHYSL 372 or KIN 302 or ZOOL 342 or permission of instructor."
NEURO,498,Honors Research Project in Neuroscience I,"Individual study and research. Honors research thesis completed under the supervision of a member of the Neuroscience and Mental Health Institute (NMHI). Taken in conjunction with NEURO 499, this 6-credit course is the first part of a 12-credit program in two terms resulting in an honours research thesis in neuroscience. Students spend the term in the laboratory of a faculty member from the Neuroscience and Mental Health Institute (NMHI) to carry out a research project related to current topics and methodologies in the supervisor's area of expertise in cellular, molecular, systems, or cognitive neuroscience. During NEURO 498 (Neuroscience I), students will develop background knowledge in an area of neuroscience research, design an experimental plan (in conjunction with their supervisor) to investigate a particular research question, learn the methodologies to be used, and begin experiments to answer this research question. Completion of this course requires a written proposal summarizing background information and experimental design and methods for the project as well as an oral presentation to an examining committee. Restricted to students in the Honors program in Neuroscience. Registration must be approved by the Neuroscience and Mental Health Institute (NMHI). Prerequisite: Consent of the Neuroscience and Mental Health Institute (NMHI)."
NEURO,499,Honors Research Project in Neuroscience II,"Individual laboratory research. Part two of a honors research thesis completed under the supervision of a member of the Neuroscience and Mental Health Institute (NMHI). Taken in conjunction with NEURO 498, this 6-credit course is the second part of a 12-credit program in two terms resulting in an honors research thesis in neuroscience. Upon satisfactory progress in first-term, NEURO 499 students will continue their research and produce a written honors thesis on their project. An oral presentation and thesis defense will occur at the end of term and be evaluated. Registration must be approved by the Neuroscience and Mental Health Institute (NMHI). Prerequisite: Consent of the Neuroscience and Mental Health Institute (NMHI)."
NEURO,500A,Research in Neuroscience,"A practical course in the neurosciences where students spend two months in each of at least three research laboratories approved by the Centre for Neuroscience Graduate Committee. Students are expected to complete a small research project, supervised by a member of the Centre, in each of the research areas chosen. Students are evaluated on both their performance in the laboratory and reports written. Prerequisite: consent of the Centre for Neuroscience. Credit may be obtained for only on of either NEURO 500 or NEURO 501."
NEURO,500B,Research in Neuroscience,"A practical course in the neurosciences where students spend two months in each of at least three research laboratories approved by the Centre for Neuroscience Graduate Committee. Students are expected to complete a small research project, supervised by a member of the Centre, in each of the research areas chosen. Students are evaluated on both their performance in the laboratory and reports written. Prerequisite: consent of the Centre for Neuroscience. Credit may be obtained for only one of either NEURO 500 or NEURO 501."
NEURO,501,Graduate Research Project,Individual study. Restricted to students in the Neuroscience Graduate Program. Students will spend one term in the laboratory of a faculty member (other than the supervisor) and carry out a laboratory research project. Successful completion of a written report and an oral presentation is required at the conclusion of the project. Prerequisite: consent of the Centre for Neuroscience. Credit may be obtained for only one of either NEURO 500 or NEURO 501.
NEURO,510,Cellular and Molecular Aspects of Normal Aging and Neurodegenerative Disorders,"Designed to provide graduate students in the Neuroscience program a comprehensive overview of the neurobiology of normal aging and the cellular/molecular phenomena that may underlie various age-related neurodegenerative diseases. Aspects of neuronal and glial changes during the normal aging process will be covered. We also intend to include a video presentation of patients with neurodegenerative disorders to outline the impact of cellular/molecular changes on major clinical and psychological features. In addition, papers on the most recent developments in the field of aging research have been integrated into the course. Prerequisites: NEURO 375 or PMCOL 371 or ZOOL 342 or consent from course coordinator. Credit may be obtained for either NEURO 410 or 510 but not both."
NEURO,511,Clinical and Basic Science Aspects of Age,"Designed to provide graduate students in the Neuroscience program a comprehensive overview on neurobiology of various neurodegenerative disorders. Both clinical and basic science aspects of major neurodegenerative disorders such as Alzheimer's disease, Parkinson's disease, Huntington disease, Prion disease, Motor neuron disease (MND), Frontotemporal Dementia, Multiple Sclerosis and Chronic Traumatic Encephalopathy will be covered. We also intend to include a video presentation of patients with neurodegenerative disorders to outline major clinical and psychological features. In addition, papers on the most recent developments in the field of aging research have been integrated into the course. Prerequisites: NEURO 375 or PMCOL 371 or ZOOL 342 or consent from course coordinator. Credit may be obtained for either NEURO 411 or 511 but not both."
NEURO,572,Current Topics in Autonomic Neuroscience,"The neurophysiological, anatomical, clinical, pharmacological and cellular aspects of the autonomic nervous system will be studied. Students will also be expected to deliver a lecture-type presentation and an extensive written report on one aspect of autonomic function such as neural regulation of homeostasis, disorders of autonomic function, sympathetically maintained pain, autonomic consequences of spinal cord injury and current research issues. Note that credit is given for either NEURO 472 or 572, not for both. Prerequisite: Consent of the Centre for Neuroscience."
NEURO,603,Graduate Colloquium in Neuroscience,Graduate students present review seminars or lead discussions based on required readings in the neurosciences. Coordinated by a member of the Centre for Neuroscience. Centre members are invited to attend. Graded on a pass/fail basis.
NEURO,621,The Art of Grant Writing,"The purpose of this course is to train graduate students in preparing grant applications in order to improve their chances of future success in obtaining research funds from a major Canadian federal funding agency such as the Canadian Institutes of Health Research. The course is targeted primarily towards students who have completed at least one year of graduate work. Preference will be given to those planning to pursue a PhD. Throughout the course, students will be instructed on how to prepare a complete grant application package on a topic that is different from their graduate project. The proposal will be prepared in stages and completed two weeks prior to the end of the semester. Students will then prepare and give presentations for a mock site visit by the funding agency. Students will also participate in a mock peer review committee and make final funding decisions. Enrolment is limited, and registration is by permission of the Department."
OBGY,546,Obstetrics and Gynaecology Student Internship,Student internship in obstetrics and gynaecology for students registered in the MD program.
OBIOL,202A,Oral Biology I,"Basic microscopic anatomy pertinent to the main body systems and a more detailed treatment of the structure and development of oral tissues, with special reference to the teeth and their supporting structures. Clinical examples and a demonstration lab will be used to enhance the teaching of basic anatomy."
OBIOL,202B,Oral Biology I,"Basic microscopic anatomy pertinent to the main body systems and a more detailed treatment of the structure and development of oral tissues, with special reference to the teeth and their supporting structures. Clinical examples and a demonstration lab will be used to enhance the teaching of basic anatomy."
OBIOL,302,Oral Biology II,"A multidisciplinary course that examines the unique physiology, biochemistry and nutrition of oral structures. Topics will include functions of the periodontal tissues, the termporomandibular joint, mastication, deglutition, speech, special reflexes involving cranial nerves, receptors of the stomatognathic system, and salivary glands and relevance of saliva to caries. Oral manifestations of metabolic disease, the physiology of pain, and the role of nutrition in the development of oral tissues and the maintenance of oral health will also be discussed."
OBIOL,305A,Pathology,"Introduction to the principles of pathology with consideration of the more common diseases affecting the human body. Visual differentiation between normal and abnormal tissues; the physiological and pathological changes which affect the teeth, their supporting structures and the oral mucosa, including oral manifestations of selected systemic disturbances."
OBIOL,305B,Pathology,"Introduction to the principles of pathology with consideration of the more common diseases affecting the human body. Visual differentiation between normal and abnormal tissues; the physiological and pathological changes which affect the teeth, their supporting structures and the oral mucosa, including oral manifestations of selected systemic disturbances."
OBIOL,500,Oral Biology I,"(Embryology/Anatomy): Provides foundation in embryology and anatomy relevant for craniofacial biology (development, form, function) with relevance to clinical practice. The course covers concepts of developmental biology, genetics, and anatomy of the craniofacial complex and introduces some advanced concepts."
OBIOL,501,Oral Biology II,(Physiology and Cellular Mechanisms): This course reviews concepts relevant for oral physiology and discusses underlying cellular mechanism. Focus is on foundational knowledge with relevance to clinical practice. Current and advanced concepts will be discussed.
OBIOL,607,Conference Seminars in Oral Biology I,"This course will include seminars and conferences on selected aspects of oral biology. Continuous evaluation of student preparation and participation throughout the course will be used for assessment. This is an optional course open to students outside the Faculty of Medicine and Dentistry by consent of the Chair, Department of Dentistry."
OBIOL,608,Conference Seminars in Oral Biology II,This is a continuation of DENT 607.
OBIOL,609A,Connective Tissue Research,This course will critically survey recent research on connective tissues and will aim to provide students practice in communicating research data.
OBIOL,609B,Connective Tissue Research,This course will critically survey recent research on connective tissues and will aim to provide students practice in communicating research data.
ONCOL,233,Concepts and Applications in Medical Physics,"Introduction into fundamental medical physics concepts including theory of atomic and nuclear structure, radioactivity, and electromagnetic and particulate radiation. Topics to be covered include production of medically useful radiation, interaction of radiation with matter, radiation dose, and an introduction to physics concepts used in a radiation oncology environment."
ONCOL,234,Therapeutic and Imaging Equipment in Radiation Therapy,"Emphasis will be placed on the production of radiation, and its shaping and measurements in the clinical environment, by exploring the fundamental concepts in equipment used in radiation therapy. Specific topics include: principles of the external beam equipment (e.g. orthovoltage unit, linear accelerator), brachytherapy, diagnostic imaging systems (e.g. X-ray imaging, CT, MRI, PET), image guidance equipment, treatment simulators, and general QA procedures."
ONCOL,243,Safety in Radiation Therapy,"Introduction of the fundamental concepts in radiation protection and safety for the patient, self, and general public associated with radiotherapy and imaging practices. Topics include: general principles and practices of working safely with ionizing radiation and imaging systems in a healthcare environment, basic radiation shielding considerations and facility design, monitoring and measurement of radiation for protection purposes, and relevant regulatory agencies and associated standards."
ONCOL,253,Cancer Biology,"An introduction to the biology of cancer highlighting features that distinguish normal cells from cancer cells. Specific topics include the genetic basis of cancer, control of cell proliferation, invasion and metastasis, mechanism of action of cancer drugs and the development of resistance."
ONCOL,254,Principles of Oncology,"A survey course outlining the basic concepts in oncology including basic medical terminology, cancer screening, diagnosis, cancer staging and pathology, pharmacology, and modalities for treating primary and metastatic cancers."
ONCOL,255,Introduction to Oncology,"A comprehensive course that covers the principles of diagnostics, therapeutics and end of life care for patients with malignant hematological illnesses as well as solid tumors.  Psychosocial and spiritual issues associated with cancer patients and their family will be explored."
ONCOL,306,Imaging Principles and Analysis in Radiation Therapy,"A unique application-based course exploring the use of imaging in radiation therapy. Using a variety of imaging modalities, students will develop skills in identifying pathological conditions, contouring target volumes, and performing treatment field localization. Students will analyze and interpret images to make informed radiation therapy treatment decisions."
ONCOL,309,Clinical Oncology I,"The field of clinical oncology is introduced. The focus is on the evaluation and treatment of tumours in a site-specific manner. Students learn various treatment modalities, regimens, and techniques utilized for the most common tumour sites."
ONCOL,310,Clinical Oncology II,"The field of clinical oncology is further explored. The focus is on the evaluation and treatment of tumours in a site-specific manner. Students continue to learn various treatment modalities, regimens, and techniques utilized for the most common tumour sites."
ONCOL,320,Introduction to Oncology,"Provides an introduction to oncology with an emphasis on the molecular and cellular biology of cancer. Specific topics include the genetic basis of cancer, the control of cell proliferation, metastasis, tumour immunology, angiogenesis, and cancer therapies. Prerequisite: BIOL 201 or CELL 201 with a minimum grade of C, or consent of the Department."
ONCOL,335,Radiobiology,"An introduction to the physics, chemistry, and biology of radiation effects on cells and tissues. Concepts discussed include the biological factors that influence the response of normal and neoplastic cells to radiation therapy; cell survival curves; linear energy transfer and relative biological effectiveness; effects on tissues of time, dose and fractionation of radiation treatment; and emerging concepts in radiobiology."
ONCOL,355,Treatment Planning and Dosimetry I,"The foundation of radiation therapy treatment planning considering radiation dose deposition within the patient. Characteristics of radiation beams, and the intricacies of treatment calculations are applied in order to develop an appropriate treatment strategy for typical tumor locations. The course covers the use of low and high energy X-ray, electron and Cobalt60 for a variety of treatment techniques."
ONCOL,356,Treatment Planning and Dosimetry II,"Use of computerized treatment planning systems to create radiation treatment plans for the oncology patient. Topics include: 3-D conformal, 4-D planning, intensity modulated radiation therapy (IMRT), volumetric modulated arc therapy (VMAT), protons, electrons, and brachytherapy. Trends and advances impacting medical dosimetry practice will be covered."
ONCOL,424,Nutrition and Metabolism Related to Cancer,"A lecture and reading course to address nutritional issues specifically related to cancer prevention, diagnosis, treatment and recovery. Graduate students may not register for credit (see ONCOL 524). Credit will only be given for one of ONCOL 524, 424 and AFNS 524, 424. Prerequisite: (NUTR 301 and 302) or (NU FS 352 and  6* Biochemistry) or ONCOL 320."
ONCOL,425,Advanced Topics in Cancer Research,"This course provides an in-depth analysis of selected topics in cancer research. The course features three modules, each covering a different area of cancer research. Modules 1 - 3 and Modules 4 - 6 will be offered in alternate years. Each module is comprised of 8 sessions of 80 min each, with each module taught as an independent unit. Modules have both lecture and group discussion components. Students can take both offerings (modules 1 through 3 and modules 4 through 6) up to a maximum of six credits. Prerequisite: CELL 201/BIOL 201 and a 300 level science course in BIOCH, GENET, ONCOL, CELL or consent of the Department."
ONCOL,475,Fundamentals of Radiopharmaceutical Sciences,"Practical techniques in the use of radioisotopes in the life sciences. This course focuses on safe handling of radio-isotopes, measurement of radioactivity, performance of radiochemical reactions and the application of radionuclides in life sciences (99mTc-labeling and 18F-labeling). The accompanying seminar provides the necessary background knowledge to engage with the practical challenges of radionuclide handling. Credit cannot be obtained for both ONCOL 475 and 575."
