Course Dept,Course Number,Course Name,Course Desc
Geography ,599,Advanced Topics in Physical Geography,An examination of selected topics in Physical Geography in a seminar format.
Geography ,601,Graduate Research Seminar,Presentation and evaluation of graduate research seminars.  
Geography ,603,Remote Sensing: Basics and Beyond,"Introduction to the theory and practice of remote sensing. Topics include physics of remote sensing, sensor systems, resolutions, geometric and radiometric correction, image analysis (enhancements, filtering, texture analysis, principal components, classification approaches and algorithms and accuracy). May include specific image acquisition systems and their methodological requirements. Emphasis is on fundamental concepts. Laboratory provides experience with fundamental image processing techniques."
Geography ,605,Statistical Analysis: Basics and Beyond,"Introduction to applied statistics, particularly as they are used in geographical analysis. Topics include sampling design, summary statistics, probability theory, inferential statistics, and multivariate analysis. Laboratory exercises give students hands-on experience in computer-based statistical analysis."
Geography ,607,Geographic Information Systems: Basics and Beyond,"Introduction to the world of Geographic Information Systems (GIS). Includes: representing reality in the digital realm, georeferencing, data structures, software history and comparison, and the full spectrum of analytical approaches associated with advanced GIS software. A major part of the work will be hands on. Software is used as a vehicle for taking the theory and concepts into a working reality."
Geography,621,The Politics of Environment,"Contemporary issues in environmental conflict, management and governance with case-specific applications from global to local. "
Geography ,633,Research and Applications in Remote Sensing,"Review and basic and advanced principles of image analysis. Includes advanced laboratory techniques, integration of remote sensing with GIS, current research in remote sensing, project organization, and data sources for remote sensing."
Geography ,639,Advanced Spatial Analysis and Modelling,"History of spatial modelling in geography; comprehensive coverages of techniques, spatial analysis and spatial modelling as currently used within GIS and remote sensing."
Geography ,647,Advanced Research and Applications in Geographic Information Systems,"Focus on advanced GIS applications in core areas; methodological developments in GIS, and current research directions in GIS."
Geography ,680,Principles of Digital Cartography and Geovisualization,"Theoretical and practical approaches to map design are used to explain techniques for effective map production and communication of inherently spatial information. Static, dynamic, and interactive visualizations of maps and spatial processes are used to explore geographic data from a variety of sources in physical and cultural spaces. "
Geography ,681,Geographic Information Systems Project: Theoretical Issues,"A critical and comprehensive review of information and literature on a GIS research topic This course provides the conceptual basis for <a class=""link-text"" href=""geography.html#9664"">Geography 683</a>."
Geography ,682,Fundamentals of Geographic Information Science,"Theoretical topics include cognition of geographic phenomena, digital representations of geographic features, coordinate systems and map projections, spatial data models, and problems of scale and uncertainty. Applications include data acquisition, geographic database design and spatial data management, basic spatial operations, surface analysis, and network analysis. Examples from physical and cultural landscapes and industry-standard geographic information systems software are used."
Geography ,683,Geographic Information Systems Project: Application,"Implementation of a project on a GIS topic which will involve demonstrating mastery of GIS project design and the implementation and presentation of results commensurate with graduate level work. This topic will relate to material covered by the student in <a class=""link-text"" href=""geography.html#9663"">Geography 681</a>."
Geography ,684,Fundamentals of Remote Sensing,"Theoretical topics include physics of remote sensing data capture, sensor systems, representation and data models, as well as the science behind techniques such as reflectance and radiance calibrations, atmospheric corrections, and image transformations. Applications include topics such as visual interpretation of imagery, supervised and unsupervised image classification, model validation, and accuracy assessment."
Geography ,685,Arctic System Science,"This course investigates the process linkages at various spatiotemporal scales between the atmosphere, lithosphere and hydrosphere operating within high latitude environments of the Northern Hemisphere. Of particular interest is the response of the terrestrial and marine cryosphere to climate variability and change, including methods for its detection and quantification."
Geography ,686,Applied Statistics and Geospatial Analysis,"Topics include descriptive statistics, probability theory, sampling design, inferential statistics, model validation and assessment of uncertainty, and applied multivariate analysis. Techniques and examples emphasize the use of geospatial data for constructing models of geographic phenomena and spatial problem-solving."
Geography ,687,Advanced Glacial Geomorphic Systems,"Contemporary topics in glacial geomorphology and sedimentology. Course consists of lecture, seminar and field trip components."
Geography ,689,Advanced Topics in Geocryology,Contemporary topics in the science and engineering of seasonally and perennially frozen ground. Course consists of lectures and seminars.
Geography ,691,Advanced Fluvial Geomorphology,"Advanced theory and research issues in fluvial geomorphology. Topics may include flow hydraulics, sediment transport, river morphology, channel networks, sediment routing, drainage basin evolution, and channel response to environmental change."
Geography ,695,Seminar in Geographic Research Methods,
Geography,696,"Urban, Regional and Global Political Economy Seminar","Spatial and power relations that shape urban, regional and global processes. Investigation of a wide range of processes, ranging in scale from the local to the global: capital investment and disinvestment; state power and policymaking; planning, governance and governmentality; political struggle, all in multiple forms of spatiality: place, scale, territory, networks."
Geography ,697,Seminar in the Philosophy and Nature of Human Geography,
Geography ,699,Seminar in the Philosophy and Nature of Physical Geography,
Geography ,795,Selected Topics in Geographic Research Methods,
Geography ,797,Selected Topics in Human Geography,
Geography ,799,Selected Topics in Physical Geography,
Geology ,201,Principles of Geoscience,"Composition and internal structure of the Earth; surface processes; internal processes and global tectonics; rocks and minerals, topographic and geologic maps."
Geology,202,Applications of Geoscience,"Applications of geology and geophysics to the study of earthquakes, volcanoes and other geologic hazards; natural resources; environmental management; human impact on the Earth and global change."
Geology ,209,Introduction to Geology,"Basic concepts regarding the major features of Earth; its rock and mineral composition, processes controlling erosion, deposition and surface structures; formation of mountains, ocean basins and continents; internal structure of the Earth and plate tectonics."
Geology,297,Topics in Geology ,Lectures and study in geological sciences. 
Geology ,301,Geology of the Mountain Regions of Western Canada,Selected topics encountered in introductory physical geology will be pursued in greater depth in order to explain the geology of Western Canadian Mountain Parks and adjacent areas.
Geology ,305,Introduction to Dinosaurs,"Biology, evolution, and extinction of dinosaurs; geographic and temporal distribution, habitats, and ecology of the various dinosaur groups; preservation, exploration, collection, preparation, and identification of dinosaur fossils."
Geology ,307,Geological History of Life,"The history of life from the earliest records to the present. Fossils, geological time, extinction, basic paleontology. The rise and development of various animals and plants including dinosaurs, mammals and humans."
Geology,308,Geology and Human Health,"An overview of human health issues related to geological phenomena. Examples of possible topics include medical geology, heavy metals in groundwater, effects of volcanic eruptions, effects of asbestos-type minerals, acid mine drainage and soil nutrient deficiencies."
Geology ,313,Mineralogy,"The chemical and physical properties of the common minerals in the context of the common rock types; introduction to crystallography; optical properties of minerals; introduction to mineral associations and rock textures in hand samples and thin sections; introduction to analytical techniques (XRD, electron microprobe, etc.)."
Geology ,323,Geochemical Processes,"Focus is on chemical processes taking place in geological settings with emphasis on the abundance relationships of the elements in the Earth and the processes governing the differentiation, migration and distribution of the elements. Discussions include mineral, rock and aqueous chemistry; applications of radiogenic and stable isotopes; thermodynamics and phase diagrams; biogeochemistry and organic geochemistry; analytical techniques; applications and case studies."
Geology ,333,"Igneous, Metamorphic and Ore Rocks and Processes","Origin, identification, classification and interpretation of igneous and metamorphic rocks. Including common rock types, mineral assemblages and textures in hand samples and thin section, volcanic and plutonic processes and conditions, thermo-chemical conditions of metamorphic rock formation, introduction to ore deposits and ore minerals in hand sample, Canadian examples of ore deposits, tectonic settings of igneous, metamorphic and ore rocks. "
Geology ,337,Introduction to Geologic Field Methods,"Study of various rock types and sediment exposures focusing on recognition and description of rock types, construction of geological maps and cross-sections and measurement of stratigraphic sections. Field skills will include map interpretation, navigation, and measuring planar and linear features. Field exercises will normally be conducted off campus for about 12-15 days during August before the Fall Term of third year. "
Geology,338,Virtual Geological Mapping and Techniques,"Virtual study of various rock types and sediment exposures using computational tools to focus on the
recognition and description of rock types, construction of geological maps and cross-sections, and measurement of stratigraphic sections."
Geology ,343,3D Geologic Structures and Methods,"Methods of 3D geologic data collection, manipulation and interpretation. Special emphasis on maps and cross sections and the geometric methods and data types used to understand and work with 3D geologic relationships. Course will emphasize hands-on exercises and teach the application of: geologic maps, subsurface data; relative dating; cross-cutting relations, and 3D visualization of the architecture of geological bodies and surfaces and their relationship to causative processes."
Geology ,353,Surficial Systems,"Overview of the geomorphologic and hydrologic processes that operate on and just beneath the Earth’s surface. Includes hydrology (precipitation, evaporation, soil water, ground water, and their interaction in watersheds), surface processes (erosion, weathering, rivers, glaciers, Quaternary geology, landforms); engineering properties of surface materials; applications (including aggregates and water as resources, geotechnical issues, water quality, etc.)."
Geology ,377,Petroleum Engineering Geology,"The principles and methods of physical geology with special emphasis on their application to the exploitation of oil and gas. Laboratory: properties of minerals and rocks, analysis and interpretation of surface and subsurface maps, interpretation of borehole logs and core, properties of sedimentary rocks."
Geology ,381,Sedimentary Rocks and Processes,"Origin, identification, classification and interpretation of sediments, siliciclastic, carbonate and evaporite rocks. Study of sediment/rock components (minerals), fossils and textures in hand sample and thin section; sedimentary structures and processes; introduction to depositional environments; burial, lithification and diagenesis; applications, including introduction to basin analysis/tectonics, exploration for water and petroleum resources, etc."
Geology ,401,Physical Hydrogeology,"Hydrologic cycle, conservation principle, Darcy's Law, groundwater flow systems, aquifer testing, soil hydrology, effective stress, land subsidence, solute transport."
Geology ,403,Aqueous Geochemistry ,"Theoretical and applied aspects of aqueous solution chemistry. Topics include: methods for collection and preservation of water samples in the field, laboratory analysis of waters, theory and application of aqueous thermochemical models."
Geology,431,Igneous Petrology ,"Petrogenesis of igneous rocks using field data, geochemistry and experiments. Application of igneous petrology to Earth processes and evolution."
Geology,433,Metamorphic Petrology ,Petrogenesis of metamorphic rocks. Application of metamorphic petrology to Earth processes and evolution.
Geology ,435,Field Methods,"Field-based study of relevant geoscience topics. Skills development in the collection, description, analysis and interpretation of geological information in the field, and in the communication of field data and results."
Geology ,441,Field Techniques in Hydrogeology,"
<p>Entails a week at a hydrogeology field site in Alberta or British Columbia. Hydrogeology and geotechnical techniques will be demonstrated and will involve hands-on participation by students. After the field work, students will conduct extensive analysis and interpretation of data gathered during the field session, complete exercises and prepare a written report. The course normally runs for two to three weeks following Winter Term Final Examinations or prior to the Fall Term.</p>
"
Geology,445,Structural Geology,"Mechanical principles involved in the deformation of rocks; classification of tectonic structures in stratified and non-stratified rocks; manipulation of structural data and its predictive use. Includes basic kinematics, dynamics, rheology, and descriptive structural geology. Also includes a strong lab component emphasizing 3D problem solving, structural analysis, and the use of geologic data sets to construct geologic cross-sections."
Geology,463,Siliciclastic Sedimentology,"Depositional and diagenetic facies models applied to main depositional settings for siliciclastic sedimentary rocks, based on both modern and ancient examples. Investigation of the linkages between provenance, deposition, stratigraphic stacking and diagenesis of siliciclastic rocks, and how these factors affect the quality of subsurface fluid reservoirs."
Geology ,471,"Geology, Engineering, and the Environment","The principles and methods of physical geology with special emphasis on their application in dealing with civil engineering and environmental problems. Laboratory: properties of minerals and rocks, analysis and interpretation of geological maps, photogeology and seismic refraction in site investigation problems."
Geology ,475,The Geological Record of Global Change,"Geochemical relationships among the atmosphere, hydrosphere, and lithosphere will be examined. Topics include the carbon cycle, chemical weathering, mid-ocean ridge hydrothermal activity, past changes in seawater chemistry, stable isotopes, climate change."
Geology,483,Carbonate Sedimentology ,"Petrography of carbonate sediments and their biotic and abiotic constituents. Ocean chemistry of carbonate systems and ocean acidification. Sedimentological, biological and climatic significance of modern and ancient carbonates. Warm- and cool-water carbonate factories. Lacustrine, peritidal, neritic, reef, slope, and pelagic environments. Diagenesis, dolomitization and carbonate reservoirs."
Geology,493,Evolution of Earth through Life and Time,"Origin and evolution of life within the framework of evolution of continents, oceans and atmosphere. Processes and signature of life.  Concepts and patterns of evolutionary biology/paleobiology, extinctions, and diversity of life forms. Morphology and taxonomy of fossil groups and geological applications."
Geology ,505,Contaminant Hydrogeology,"Chemical and biological processes in surface water and groundwater systems. Topics include: water quality, contaminant transport and dispersal, fluid-sediment interactions, remediation of contamination. Techniques will include the use of thermochemical models, numerical modelling of contaminant migration, and examination of case studies."
Geology ,509,Independent Study,"A written report based on independent study. Originality is emphasized, laboratory and field studies are encouraged."
Geology ,510,Senior Thesis,"A written report based on extensive independent study. Originality is emphasized, laboratory and field studies are encouraged. "
Geology,523,Advanced Mineralogy,"Crystal chemistry of important mineral groups. Relations between structure, property, and composition. Common structure types and their use in understanding complex minerals. Elements of symmetry, space groups, X-ray diffraction techniques, and introduction to crystal structure determination and refinement using experimental data sets and extensive use of computers. Emphasis is on the interpretation and application of results to solving problems in Earth Sciences."
Geology ,527,Ore Deposits,Processes of formation of metallic ore and diamond ore deposits. Classification of ores based on petrologic association. Introduction to ore microscopy.
Geology,535,Early Earth Evolution,"Geological evolution in the early stages (Precambrian) of Earth's history including planetary accretion, core formation, evolution of mantle and differentiation of bulk silicate earth, evolution of continental crust and its tectonic mechanisms, evolution of continental mantle lithosphere, evolution of atmosphere and hydrosphere, geologic record of early life, etc. Current geochemical and geodynamic models that attest to these events in the geological record will be explored."
Geology ,537,Advanced Field Methods ,"Field-based study of complex geoscience topics. Advanced skills development in one or more aspects of field data collection, portrayal, description, analysis, and interpretation. Field work will normally be conducted away from Calgary in the spring or summer semester (destinations  vary)."
Geology ,541,Advanced Structural Geology,Structural features of complexly folded strata; advanced fold and fault analysis; simple statistical analysis of data; structural analysis; applications to exploration and exploitation; cross-sections and balancing; advanced map interpretation; tectonics; neotectonics. 
Geology ,543,Advanced Igneous and Metamorphic Petrology,"Advanced study of igneous and/or metamorphic petrology, and integration with structure, geochronology and tectonics. Applications to problems in earth science. Includes use of microscopy and geochemistry, as well as possible application of instrumental methods."
Geology ,545,Petroleum Geology Field School ,"Description and analysis of sedimentary rocks in the field with the objective of recognizing and developing analog models for basin- and field-scale subsurface fluid reservoirs. Consideration of the range of factors affecting reservoir quality e.g. depositional settings, stratigraphy, diagenesis, deformation, etc. Field School will normally be conducted away from Calgary for about 10-12 days preceding the Fall Term or following the Winter Term."
Geology ,555,Global Tectonics,"Global aspects of plate tectonics and regional geology through time. Application of fundamental stratigraphic and structural principles. Contributions of geophysics, geochemistry, experimental and theoretical petrology to the modern plate tectonic model. Analysis and interpretation of major structural provinces as they relate to plate boundary interactions."
Geology ,561,Sequence Stratigraphy,"Integrated approach to the study of genetic stratigraphic sequences and their bounding surfaces, linked to facies analysis of clastic and carbonate successions. Principles of sequence stratigraphy and applications to petroleum reservoirs."
Geology ,571,Engineering Geology,"The role of geology in engineering problems. Characterization of rock, rock masses and soil. Mechanical behaviour of geologic material. Investigation methods and case histories."
Geology ,577,Introduction to Petroleum Geology,"Fundamental concepts of petroleum geology from deposition/maturation of source rocks to hydrocarbon generation, migrate on and accumulation. Principles of hydrocarbon production, introduction to techniques of subsurface geological analysis applied to the evaluation and quantification of oil and gas reservoirs."
Geology ,579,Basin Analysis ,"Origin of basin subsidence, basin fills and petroleum systems. Basins in their geodynamic environment. Physical state of the lithosphere. Basins due to lithospheric stretching, flexure, and strike-slip deformation. Effects of mantle dynamics. Sediment provenance and routing system. Basin stratigraphy. Subsidence and thermal history. Petroleum basins from around the world."
Geology ,581,Advanced Petroleum Geology ,"Principles and applications of the characterization of petroleum systems, reservoirs and their fluids with a focus on unconventional resources. Methods of reservoir characterization, log analysis, subsurface mapping and the evaluation of reservoir heterogeneity with respect to geological characteristics and fundamental fluid flow related reservoir and fluid properties. Also examines subsurface CO2 storage and other routes to eliminating CO2 emissions from fossil fuel use as well as looking at the role of geoscience in energy recovery innovation and technology development."
Geology ,587,Invertebrate Paleobiology ,"Advanced study of selected groups of invertebrate fossil groups, micro- and macrofossils, with extensive presentation of various aspects related to morphology, fossilization, taxonomy, classification, biostratigraphical distribution, evolution, extinction, and industry applications. The lab component includes direct study on each of the fossil groups and advanced biostratigraphy exercises."
Geology ,597,Geostatistics,"Statistical analysis of spatial data, multivariate data analysis, regression, variogram analysis, kriging, co-kriging and stochastic simulation."
Geology ,599,Contemporary Topics in Geology,"Courses are offered in contemporary topics in areas such as geochemistry, hydrogeology, mineralogy, paleontology, petroleum geology, petrology, quantitative geology, sedimentology, structural geology, and surficial geology."
Geology ,601,Advanced Physical Hydrogeology,"An advanced treatment of topics covered in <a class=""link-text"" href=""geology.html#9723"">Geology 401</a>."
Geology ,602,Advanced Aqueous Geochemistry and Environmental Microbiology,An advanced treatment of Aqueous Geochemistry and Environmental Microbiology.
Geology ,605,Groundwater Flow and Reactive Transport Modelling,Review of the partial differential equations and boundary conditions that describe groundwater flow and transport. Introduction to numerical methods. The course emphasizes the practical aspects of building groundwater and transport models using computer exercises and a groundwater modelling project.
Geology ,609,Advanced Contaminant Hydrogeology,"An advanced treatment of topics covered in <a class=""link-text"" href=""geology.html#9735"">Geology 505</a>."
Geology ,611,Groundwater Resource Management,"Advanced topics related to groundwater resource development and management, including exploration methods, aquifer test analysis, aquifer-aquitard systems, groundwater recharge, and the role of models. Fundamental issues related to regional integrated management of water resources."
Geology ,615,Advanced Laboratory Methods in Geoscience,"An overview of analytical methods (XRD, SEM, FESEM, EPMA, XRF, ICP-MS, MS, organic geochemical analyses, etc.) in geoscience and their applications. The course will provide the theoretical background of the techniques as well as opportunities for practical experience. Particular emphasis will be placed on analytical techniques available within the department."
Geology,623,Modern Diffraction and Scattering Techniques,"Space groups and principles of X-ray, neutron, and electron diffraction and their applications. Crystal structure determination and refinement using single crystal and Rietveld methods. X-ray and neutron scattering techniques (using the Pair Distribution Function, PDF) to examine local disorder in nano-materials and glasses. Phase transition and structural evolution with pressure, temperature, and composition. Analyses of experimental data sets and extensive use of computers."
Geology ,633,Advanced Petrologic Methods,"Theoretical and applied problems in petrology, including some or all of: numerical techniques in petrology, phase equilibria, geothermometry and geobarometry, kinetics in petrology, physics and chemistry of magmatic processes. Laboratory will consist of petrographic study of rock suites."
Geology ,637,Advanced Geoscience Field Studies,Application of advanced concepts and/or methods to field problems of current interest.
Geology ,639,Field Laboratory in Groundwater Hydrogeology,"Entails a week at a hydrogeology field site in Alberta or British Columbia. Hydrogeology and geotechnical techniques will be demonstrated and will involve hands-on participation by students. After the field work, students will conduct extensive analysis and interpretation of data gathered during the field session, complete exercises and prepare a written report. Relative to <a class=""link-text"" href=""geology.html#9726"">Geology 441</a>, <a class=""link-text"" href=""geology.html#9764"">Geology 639</a> requires more sophisticated analyses of data and additional exercises."
Geology ,641,Advanced Structural Methods,"Analysis of mesoscopic and megascopic structural data; the construction and analytical use of cross-sections, subsurface maps and 3-dimensional models; structural analysis of the Canadian Cordillera."
Geology ,647,Geology Well Log Applications,Geological applications of petrophysical well logs and integration with core descriptions and core analysis data. Derivation of reservoir properties from single-well and multi-well studies.
Geology,655,Unconventional Gas Reservoir Characterization and Evaluation,"Overview of the unique storage and production mechanisms associated with coalbed methane, tight gas and shale gas reservoirs; adsorbed gas storage and modelling; gas-in-place determination and volumetric reserves estimation; material balance techniques; fracture and matrix flow mechanisms; completion/stimulation methods; reservoir characterization methods including core analysis, rate-transient and pressure-transient analysis; exploration and development concepts."
Geology ,660,Advanced Sequence Stratigraphy,"Concepts and application of sequence stratigraphy to seismic, outcrops, cores, and well logs, with a focus on siliciclastic depositional systems."
Geology ,663,Applications of Stable Isotopes,"Application of stable isotope techniques with special focus on Hydrogeology, Geology and Environmental Sciences. The use of isotopes to understand the water, carbon, nitrogen and sulphur cycles is demonstrated. Topics include hydrology, paleoclimates, geothermometry, fossil fuels exploration and recovery, pollutant tracing, food webs, forensic investigations, among others."
Geology ,675,Advanced Topics in Dinosaur Paleontology,"Topics related to the paleobiology, paleoecology, and paleoenvironments of the Dinosauria will be covered."
Geology ,683,Advanced Carbonate Sedimentology,"Advanced coverage of carbonate sedimentology, including the origin of carbonate sediments, modern and ancient, and their depositional and diagenetic environments."
Geology ,697,Advanced Geostatistics,"
<p>Advanced treatment of the topics covered in <a class=""link-text"" href=""geology.html#9753"">Geology 597</a>.</p>
"
Geology ,698,Reservoir Characterization for Field Development,"A team-based, integrated reservoir description experience working with geophysical, geological, petrophysical, and engineering data to produce a field development plan."
Geology ,699,Selected Topics in Geology,"Courses are offered in specific topics in areas such as geochemistry, hydrogeology, mineralogy, paleontology, petroleum geology, petrology, quantitative geology, sedimentology, structural geology, and surficial geology."
Geology ,701,Advanced Independent Study,A written report based on laboratory and field studies is required.
Geology ,703,Readings in Geology,A written report based on a literature review is required.
Geology ,705,Graduate Skills in Geoscience,"Provides incoming graduate students with an overview of professional skills that are key to success in graduate school and beyond. Presentation skills, writing scientific manuscripts, the peer review process, defence and candidacy exams, intellectual property and innovation, and networking basics."
Geology ,707,Geology and Geophysics of Western Canada ,"Topics include stratigraphy, sedimentology, structure, petrology, geophysics and economic geology. Laboratories contain a field component. "
Geomatics Engineering,327,Spectral Analysis in Geomatics,"Continuous signals and systems and their properties. Frequency analysis and Fourier series. The continuous Fourier transform (CFT) and its properties. Convolution, correlation and power spectral density functions. Discrete signals and systems and their properties. The discrete Fourier transform (DFT). Sampling theory, aliasing and truncation effects. Linear and circular convolution and correlation. The fast Fourier transform (FFT). The two-dimensional CFT and DFT. The Laplace transform. Applications of spectral analysis in geodesy, remote sensing, digital imaging, positioning and navigation."
Geomatics Engineering ,333,Computing for Geomatics Engineers,"Review of procedural programming and introduction to object-based programming using high level compiled and interpreted languages. Binary and ASCII File I/O, use of function libraries and class libraries. Construction of simple classes. Inheritance and polymorphism. Programming for Geomatics Engineering applications. Visualization and data representation."
Geomatics Engineering ,343,Fundamentals of Surveying,"Levelling: differential and trigonometric levelling. Angular. Distance measurements by taping and EDM. Precision and accuracy of survey observations. Computations: traversing and area, the first and second geodetic problem on the plane, trig sections, intersections, three-point resection and co-ordinate transformations. Route surveying: horizontal and vertical curves, earthwork computations. Routine procedures: setting out straight lines and right angles. Setting out surveys."
Geomatics Engineering ,351,Introduction to Geospatial Information Systems,"Introduction to Geospatial Information Systems and Geographic Information Science, Georelational vector data model, object-based vector data model, raster data model, map projections, geodetic datums, co-ordinate systems, georeferencing, database design and management, query language, geometric transformations, vector data analysis, raster data analysis, spatial interpolation, terrain modelling and analysis, triangulated irregular network data model, path and network analysis."
Geomatics Engineering,363,Estimation and Statistical Testing,"Least squares method: parametric, condition and combined cases. Linearization. Problem formulation and solution: error propagation, analysis of trend, problems with a priori knowledge of the parameters, step-by-step methods, combination of models, sequential solution methods, summation of normals. Introduction to univariate and multivariate statistical testing applied to geomatics engineering problems. Sampling distributions, tests of hypotheses on means, variances, proportions, and residuals."
Geomatics Engineering,401,Geomatics Engineering Design and Communication,"Design and implementation of topographic surveys: survey specifications, equipment calibration, reconnaissance, design of survey control points, resection, traversing, differential levelling, and mapping. Error analysis, error figures and error visualization using a graphical approach. Principles of cartography: design, constraints and planning, generation and production of topographic maps. UTM and 3TM co-ordinates. Computer-aided survey mapping and digital data generation. Communication of geomatics engineering information: technical reports, field notes, and graphical data representation."
Geomatics Engineering ,419,Geomatics Networks,"A systematic approach to ""Geomatics Network Analysis and Optimal Design"", which are two of the most important processes in establishing a Geodetic Network. Network observation reductions and pre-analysis. Network co-ordinate systems, observation models and least-squares adjustment. Network precision, reliability measures and analysis. Network design concepts, classification and methods. Network design for deformation monitoring and analysis. Other geodetic network applications. New network concepts."
Geomatics Engineering ,421,Co-ordinate Systems,"Fundamental concepts, definitions and basic aims of geodesy. Representation of the Earth's surface: physical and mathematical figures of the Earth, geodetic reference systems, frames and co-ordinates, reference ellipsoids and geodetic datums, maps. Time systems, basic motions of the Earth, dynamic behaviour of the Earth. Basic types of geodetic reference systems, computational procedures and co-ordinate transformation methods. Celestial co-ordinate systems and astronomic positioning. Elements of map projections, examples and applications."
Geomatics Engineering ,423,Geodesy,"Introduction to geodesy, its principles, tasks and applications. Measurements and methods for geodetic positioning. The gravity field and the geoid in science and engineering. Elements from potential theory, vector calculus, Gauss divergence, Green's theorems, boundary value problems. The normal field. Gravimetry and gravimetric measurements. Gravity reductions, isostasy. Geoid determination, Stokes's formula, the remove-restore method, least-squares collocation. Vertical positioning and height datums and systems. Fundamentals of Earth's figure and gravity field estimation using perturbations of orbits of satellites and planets. Principles and applications of satellite gravimetry and satellite altimetry."
Geomatics Engineering ,431,Principles of Photogrammetry,"The role of photogrammetry in mapping applications (image acquisition and image measurement). Mathematical relationships between image space and object space. Two- and three-dimensional co-ordinate transformations. Conditions of collinearity and coplanarity; orientation procedures (interior, exterior, relative, absolute orientation and direct georeferencing); measurement and correction of image co-ordinates; stereomodel formation and error analysis; mathematical models for strip and block adjustments; project planning; principles of laser scanning."
Geomatics Engineering ,435,Remote Sensing,"A survey of modern quantitative remote sensing using optical, infrared and microwave radiation. Topics include: physical principles, including governing equations; imaging system geometries; radiometric corrections, including calibration and atmospheric correction; geometric corrections, including registration and land cover classification algorithms, including accuracy assessment and geospatial data integration."
Geomatics Engineering ,443,Geodetic and Engineering Surveys,"Instrument systems and procedures for engineering and geodetic surveys: precise levels, high-precision theodolites, electronic distance measurement instruments, gyro-theodolites. Heighting, triangulation, instrument calibration, observation procedures and reductions, introductory deformation analysis, error analysis, survey computations, map projection computations."
Geomatics Engineering ,451,Design and Implementation of Geospatial Information Systems,"Overview of Geographical Information Systems from a computing perspective. Topics include: Fundamental Database Concepts: relational algebra, UML modelling, and SQL; Fundamental Spatial Concepts: Geometry, Euclidean space, topological space, set notations, point set topology, and base graph theory; Models for Geospatial Information: object models and field models; Representations and Algorithms for GIS: computational complexity, discretization algorithms, topological data models and algorithms, TIN model, and computational geometry algorithms for GIS; Spatial Access Methods: B-Tree, Quadtree, and R-Tree; and Architectures; centralized and decentralized architectures."
Geomatics Engineering ,455,Land Tenure and Cadastral Systems,"Land tenure, cadastral systems, real property law, methods of acquiring rights in land, boundary concepts, cadastral survey computations, land registration systems, entity relationship models of land tenure systems, case law of boundary systems. History of cadastral systems, land administration, fiscal and juridical cadastres, dominion land systems, land registration in Alberta, special types of surveys relating to Canada Lands, structure of professional surveying bodies in Canada."
Geomatics Engineering ,465,Satellite Positioning,"Satellite orbit motion and Kepler's laws. Description of GPS signal structure and derivation of observables. Characteristics of instrumentation. Analysis of atmospheric, orbital and other random and non-random effects. Derivation of mathematical models used for absolute and differential static and kinematic positioning. Pre-analysis methods and applications. Concept of Kalman filtering applied to kinematic positioning. Ambiguity resolution procedures Overview of other GNSS, GNSS augmentation and high-sensitivity receivers Introduction to inertial navigation."
Geomatics Engineering ,500,Geomatics Engineering Project,"Principles of project management and applications in geomatics projects. Group project, under the supervision of a faculty member, on an assigned Geomatics Engineering topic. The project will normally involve a literature review, theoretical work, and laboratory or field work."
Geomatics Engineering ,501,Field Surveys,"Field exercises include: instrument calibration, cadastral retracement, determination of astronomic azimuth, conventional control survey for deformation analysis, real time kinematic surveying, geodetic control using static GPS, precise levelling, hydrographic surveying, and geographic information systems and data management. This course adopts a team-based learning approach and emphasis is placed on practical professional experience, planning, and logistic for field survey operations. Each team is required to produce a field work report for each field activity, and each student is responsible for a chapter, detailing one of the exercises, of the primary team report describing all of the work accomplished by the team during the course. The course concludes with a half-day seminar that focuses on the practice and profession of Land Surveying."
Geomatics Engineering ,531,Advanced Photogrammetric and Ranging Techniques,"Geometry and orientation of multi-image networks, self-calibrating bundle adjustment, direct versus indirect geo-referencing, 3D point cloud generation via structure-from-motion approaches, geometry of line cameras, principles of active imaging systems, mathematics of LiDAR mapping (registration and calibration), 3D point-cloud manipulation (feature extraction, segmentation and classification), photogrammetry and LiDAR data integration and fusion."
Geomatics Engineering ,545,Hydrographic Surveying,Water levels and flow. Underwater acoustics including velocity and system parameters. Sonar and echosounder systems. Acoustic positioning concepts. Vertical positioning and datums. Types of surveys and specifications. Practical examples and survey data processing.
Geomatics Engineering ,551,Advanced Geospatial Topics,"Progress in research, development and applications in the field of geospatial technologies; importance of geospatial knowledge and evolution of geospatial technologies in the last decades; focus on six major geospatial technologies that characterize the so-called Geospatial Revolution; Geoweb, Virtual Globes, Volunteered Geographic Information, Location-Based Services, Big data and geospatial cyber-infrastructure; data/product quality, privacy and confidentiality, and societal implication of these technologies will be discussed."
Geomatics Engineering ,559,Digital Imaging and Applications,"An introduction to digital image processing (IP) and computer vision (CV) concepts, methods and algorithms which will enable the students to implement IP/CV systems or use IP/CV software with emphasis on applications and problem-solving in geomatics engineering including remote-sensing and photogrammetry and in other disciplines including energy and environment engineering. Course components include: image formation and intensity transformation, filtering in the spatial and frequency domain, colour image processing, feature detection and matching, image restoration, image segmentation, mathematical morphology and multi-source image/data fusion."
