Course Dept,Course Number,Course Name,Course Desc
MBIO,345,Clinical Microbiology 1 ," Clinical Microbiology 1 introduces the basic concepts of bacterial anatomy and physiology, and detailed methods of staining and culturing identification. Emphasis will be on isolation and identification of clinically relevant microorganisms. The learner will be introduced to antimicrobial susceptibility testing including the spectrum of the major drug groups and their pathophysiologies."
MBIO,360,Clinical Microbiology 2 ," Clinical Microbiology 2 will emphasize the isolation and identification of clinically relevant microorganisms, <em>Enterobacteriaceae</em> media and lab procedures."
MBIO,383,Clinical Microbiology 3 , This course will emphasize the isolation and identification of clinically relevant microorganisms and mycology.
MBIO,390,Clinical Microbiology 4 ," Clinical Microbiology 4 focuses on increasing the learners’ capability in identifying and isolating clinically significant microorganisms from various body sites. As well, learners will be introduced to parasitology, quality control procedures and collection and handling of specimens."
MDOF,203,Medical Billing Bookkeeping ," Medical Billing Bookkeeping introduces learners to insured and uninsured billing in a medical office setting. Medical office bookkeeping, provincial insurance plans, diagnostic fee codes, Schedule of Medical Benefits, and Workers’ Compensation Board (WCB) billing will be covered. Learners will be provided with hands-on experience with the newest software applications."
MDOF,240,Medical Office Procedures ," MDOF 240 Medical Office Procedures introduces the professional working environment of the medical office. Learners will be provided with hands-on training in appointment management, administrative duties, clinical responsibilities and communication skills. Learners will also gain knowledge of public relations and infection control in a medical office."
MEDL,200,Clinical Laboratory Foundations , Clinical Laboratory Foundations provides an overview of laboratory departments. Pre-analytical processes and microscopy will be introduced. Lab ware and equipment will be used for reagent and specimen preparation following quality assurance principles. Safety in the workplace will be emphasized throughout this course.
MEDL,201,Patient Services ," Patient Services introduces techniques commonly used for obtaining, accessioning and preparing specimens for analysis. The theory and practice of electrocardiography (ECG) will also be applied. Routine practices will be applied for all techniques covered in this course."
MEDL,202,Clinical Integration ," Clinical Integration provides an opportunity for applying foundational skills and theory in a simulated clinical laboratory. Learners will incorporate safe work practices, analytical procedures, professional practices and quality management into their daily laboratory work. Emphasis will be placed on developing time management, multi-tasking and critical thinking skills."
MEDL,203,Clinical Laboratory Testing ," Clinical Laboratory Testing outlines quality management and testing procedures performed by medical lab assistants in a clinical laboratory setting. Routine urinalysis, point of care testing, and loading of specimens for analysis will be performed."
MEDL,204,Transfusion Medicine ," Transfusion Medicine uses classroom discussion, laboratory practice, and independent study to train students to identify and analyze antigen antibody reactions.  Topics covered include clinically significant blood group systems (ABO, Rh, Lewis, other), pre-transfusion testing (including a study of blood bank reagents), blood donation, component preparation, quality assurance, transfusion reactions, autoimmune hemolytic anemias, hemolytic disease of the newborn, ABO discrepancies, and antibody detection."
MEDL,205,Professional Practice 2 ," Professional Practice 2 will review the Standards of Practice for medical laboratory technologists (MLTs) and the concepts of certification, registration and regulation of MLTs. Learners will apply various codes and acts to address ethical dilemmas and conflicts that they may encounter in the workplace and will reflect on adaptive skills and risk management principles.<p></p>
<p>An orientation to practicum rules, regulations and expectations will be included, as well as competency-based objectives and evaluation methods as outlined in the Medical Laboratory Technology program practicum handbook and practicum modules."
MEDL,210,Analytical Techniques ," Analytical Techniques introduces learners to various laboratory procedures and equipment, analytical principles, and methods related to the clinical laboratory. Methods covered include spectrophotometry, microscopy, osmometry, electrochemistry, electrophoresis and chromatography. Quality control, safety, laboratory math, flow cytometry and mass spectrometry will also be introduced."
MEDL,251,Molecular Medicine Fundamentals ," Molecular Medicine Fundamentals begins with a review of nucleic acid basics followed by the collection and preparation of samples used for nucleic acid analysis. Deoxyribonucleic acid (DNA) amplification, polymerase chain reaction (PCR), sequencing, and methods to label and read probes will be covered. New techniques and applications in laboratory disciplines will also be discussed. Applications of molecular diagnostics in the clinical lab will be discussed and learners will isolate DNA, perform the PCR technique, sequence and detect nucleic acid products, and apply knowledge to case studies in a lab setting."
MEDL,300,Professional Skills ," Professional Skills provides learners with opportunities to apply quality management system essentials to maximize the efficient use of resources and allow them to work effectively as a member of the health care team. Reflective practice is used extensively in the course, requiring learners to think about and analyze their practice in order to continuously improve. This course will assist learners in preparing for their national certification exam and will have them complete a professional learning plan."
MEDL,310,Histotechnology 1 ," This course will introduce the principles and practices of preparing tissue sections from clinical specimens including gross dissection, fixation, decalcification, processing, embedding, microtomy, and cryotomy. In addition, the learner will be introduced to the functional classification of cells and tissue arrangements, followed by a description of the microanatomical structure of the major organs of the body."
MEDL,330,Specimen Collection and Handling ," This course introduces the learner to the equipment and techniques commonly used to obtain blood specimens for analysis. Techniques for infection control, quality assurance and quality control will be outlined to ensure the safety of both the phlebotomist and patient. This course will also develop the skills and knowledge required to work in the central receiving (specimen reception area) of a clinical laboratory."
MEDL,352,Applied Investigation , Learners will be introduced to research methodologies and skills required for critiquing research reports. Preparing critiques of qualitative and quantitative research papers on topics related to common disorders of body systems and characteristic lab finding will be covered. Learners will also correlate laboratory findings to pathophysiology of disease processes and disorders.
MEDL,354,Medical Laboratory Technology Quality Management , This course is designed to provide the learner with an overview of quality laboratory practices. This includes an emphasis on the use of established quality control techniques to validate results.
MEDL,385,Histotechnology 2 ," Histotechnology 2 will cover general staining techniques used to demonstrate cellular and non-cellular components in tissue sections. It will introduce the learner to a variety of special stain techniques and will include principles, methodology, pathological applications and troubleshooting."
MEDT,211,Medical Terminology 1 ," This self-directed introductory course enables the learner to use and understand the medical terminology common to most allied health personnel. By learning prefixes, suffixes, and word roots, the learner will be able to build, use, and spell medical words that relate to body systems and body organization. Common abbreviations and symbols are also included."
MEDT,250,Medical Terminology 2 ," Medical Terminology 2 focuses on advanced medical terminology, medical abbreviations and drugs that are commonly prescribed in Canada."
MNGT,408,Project and People Management ," This course provides leadership tools to help manage, motivate, influence, and inspire diverse teams and individuals. Learners will develop and demonstrate competence in project oversight, from understanding and assessing project plans through to execution. Coursework combines communication and technical skills with strategies that will enable learners to model resiliency, inclusivity, and guide teams through change or disruption."
MRAD,202,Patient Care 2 , Patient Care 2 prepares learners for working with isolation patients in a safe and respectful manner. Focus will be placed upon how radiographers addresses medical emergencies. Pharmaceuticals will be explored related to the systems of the body and the medications’ purposes. The principles of vital signs will also be taught and the patient care labs will allow learners with the opportunity to apply their knowledge in a lab environment.
MRAD,204,Radiographic Technique 1 ," Radiographic Technique 1 presents an introduction to the positioning of patients for radiographic imaging. Through a blend of theory and hands-on experience, importance will be placed upon correct standards of positioning, the positioning nomenclature and how to develop a workflow. The hands-on component includes performing and critiquing radiographic exposures, identifying radiographic anatomy and developing the cognitive and affective skills to correct mistakes and problem solve."
MRAD,209,Professional Practice 1 ," Professional Practice 1 is a general introduction to the field of Medical Radiation Technology. Learners will cover a variety of topic areas including the technologist in the workplace, legal issues and relevant professional organizations. There will also be discussions on risk management, professional conduct, with an emphasis on the importance of customer service, conflict management, and problem-solving."
MRAD,223,Patient Care 1 ," Patient Care 1 introduces the principles, concepts and applications of proper body mechanics and patient transfers. Documentation, policies, procedures and their importance will be emphasized. The purposes and uses of other types of medical accessory equipment will also be covered."
MRAD,240,Specialized Imaging 1 ," In Specialized Imaging 1 the essentials of applying medical and surgical asepsis in healthcare settings are covered. Learners will participate in preparing for, and assisting with, sterile procedures and will practice contact and behaviour required in these unique environments. Diagnostic equipment, its’ capabilities, and adaptions to procedures for special demographic groups will also be covered."
MRAD,251,Computed Tomography Theory 1 ," Computed Tomography Theory 1 provides learners with an overview of computed tomography (CT), basic principles of CT, equipment, image acquisition, reconstruction and quality control. Emphasis will be placed on safety, patient care, assessment and contrast administration."
MRAD,254,Fluoroscopic Imaging ," Fluoroscopic Imaging introduces how fluoroscopic equipment works and its’ numerous features. Different procedures used to determine the function capabilities and anatomical structures for the digestive, biliary and genitourinary systems will be introduced. Patient care, radiation dose and patient positioning related to these procedures will also be covered."
MRAD,256,Radiographic Technique 2 ," Radiographic Technique 2 expands on Radiographic Technique 1 and covers radiographic procedures for more complex anatomical structures, including the vertebrae, thorax, cranium and facial bones. Standard radiographic positioning, exposures and procedures will be discussed, in addition to nomenclature and how to develop a workflow. A hands-on component will allow learners to practice critiquing radiographic images, correcting mistakes and using problem solving skills in the clinical environment."
MRAD,281,Computed Tomography Theory 2 ," Computed Tomography Theory 2 covers routine computed tomography (CT) procedures and protocols along with the cross-sectional anatomy of the abdomen, chest, head, neck, pelvis, spine and extremities. In addition, focus will be placed on identifying anatomical structures on various cross-sectional imaging planes."
MRAD,285,Radiographic Applied Skills ," This course introduces adaptive radiology, the process of modifying procedures, and patient care skills to meet specific situations. Assessing and managing patients using effective communication and problem-solving strategies will be performed in a lab setting. Focus will also be placed upon critical thinking, teamwork, conflict management, and decision-making skills in the workplace."
MRAD,302,Specialized Imaging 2 ," Specialized Imaging 2 presents specialized examinations, equipment and related procedures used for imaging various body systems. Focus will be placed on bone density, mammography, angiography, radiation protection and patient care. Adjunct diagnostic imaging modalities will also be covered."
MRAD,358,Clinical Integration 1 , Clinical Integration 1 reviews medical radiographic technology concepts covered to-date and provides learners with opportunities to integrate their experiences in the clinical environment with theoretical concepts. Preparation for the national CAMRT exam will also be covered.
MRAD,360,Clinical Integration 2 , Clinical Integration 2 builds upon Clinical Integration 1 with more technologically-advanced concepts related to medical radiologic technology imaging being presented. Opportunities are provided for the learner to integrate theoretical concepts in a clinical environment. Preparation for the national Canadian Association of Medical Radiologic Technologists (CAMRT) exam will also be covered.
MRAD,374,Professional Practice 2 ," Professional Practice 2 covers professionalism and best practices in the clinical environment. Elements of the research process will also be introduced, with an emphasis on forming a research question, designing research strategies and analyzing research data."
NMED,210,Professional Practice ," Professional Practice introduces essential skills for professional practice and patient management in nuclear medicine technology. Professional standards, behaviours, and legal and ethical requirements for patient-centered care will be discussed. Focus will also be placed on developing verbal and written communication skills for the healthcare environment."
NMED,220,Quality Control 1 , Quality Control 1 introduces the principles of quality assurance. Mathematical skills required for the performance of quality control procedures in nuclear medicine technology will also be introduced.
NMED,251,Clinical Procedures 1 ," Clinical Procedures 1 introduces general procedures performed in nuclear medicine departments. Learners are required to integrate anatomy, physiology, radiopharmacy and instrumentation theory into each specific procedure presented for the musculoskeletal, central nervous, gastrointestinal, cardiovascular and endocrine systems."
NMED,256,Patient Care ," Patient Care describes the current patient care practices and equipment used in the diagnostic imaging department. The learner will be introduced to techniques used to evaluate and manage patient vital signs, recognize and respond to patient emergencies, and obtain and interpret an electrocardiogram. An introduction to pharmacology and methods of drug administration within the nuclear medicine department will also be presented. In addition, the learner will perform transfers that ensure the safety of both the patient and the technologist."
NMED,260,Instrumentation 1 ," In Instrumentation 1, learners investigate image production using a gamma camera and are provided with a review of how radiation is detected by scintillation. Single photon emission computed tomography (SPECT) imaging, computer acquisition and processing parameters are also described."
NMED,270,Quality Control 2 ," Quality Control 2 builds on the concepts of quality assurance and radiation detection. These concepts will be expanded upon with the practical operation of the instruments, calibration, and interpretation of results."
NMED,275,Clinical Integration 1 ," Clinical integration 1 is a lab-based course which provides learners with a simulated experience of a nuclear medicine department. Radiopharmacy, quality control, and imaging rotations will be simulated and learners will be required to reflect upon their simulation experiences in preparation for their first practicum."
NMED,291,Clinical Procedures 2 ," Clinical Procedures 2 completes the introduction to general procedures performed in nuclear medicine departments. Learners are required to integrate anatomy, physiology, radiopharmacy and instrumentation theory into each specific procedure presented for the genitourinary, lymphatic, and respiratory systems as well as tumors, infection and inflammation."
NMED,310,Instrumentation 2 ," Instrumentation 2 will present bone densitometry, positron emission tomography (PET) and solid-state detectors used in clinical nuclear medicine. The learner will examine the equipment used, methods of data acquisition, and image production in nuclear medicine. An introduction to magnetic resonance imaging, diagnostic medical sonography and medical radiologic technology will also be provided."
NMED,320,Dosimetry ," In Dosimetry learners will investigate radiation dosimetry from both the patient’s and the technologist’s perspectives. Basic radiobiological concepts, as well as diagnostic and therapeutic dosimetry, will also be presented."
NMED,331,Applied Clinical Procedures 1 ," This course will begin with a review of the procedures performed in a nuclear medicine department for the musculoskeletal, cardiovascular, respiratory and endocrine systems. Pathology for these four systems will also be discussed."
NMED,350,Advanced Computers ," In Advanced Computers, learners will review and apply principles of image quality management and theory of analysis for single photon emission computed tomography (SPECT), positron emission tomography (PET), and single photon emission computed tomography/computed tomography (SPECT/CT) modalities using clinical patient data and literature references."
NMED,360,Research for Allied Health ," This course explores research for allied healthcare workers. Topics include case study reports, scientific studies, and action research which will assist the students in their development as professional practitioners."
NMED,381,Applied Clinical Procedures 2 ," This course will begin with a review of the procedures performed in a nuclear medicine department for the gastrointestinal, genitourinary, central nervous, and lymphatic systems, along with tumours, infection and inflammation. Pathology for these areas will also be discussed."
NMED,390,Clinical Integration 2 , Clinical Integration 2 provides a review of theory material in preparation for the Canadian Association of Medical Radiation Technologists (CAMRT) certification exam.
NUTR,201,Human Nutrition Fundamentals ," Human Nutrition Fundamentals provides an introduction to the principles of human nutrition as they relate to healthy living and national standards for nutrition. Focus will be placed on the six essential nutrients found in foods and factors affecting, and implications of, food choices. The role of diet in the prevention of diseases and medical conditions will also be covered."
NUTR,216,Nutrition Trends and Controversies ," Nutrition Trends and Controversies provides an overview of current nutrition-related trends and practices. Implications related to food biotechnology, food sources, types, choices and usage will also be emphasized."
NUTR,225,Lifecycle Nutrition ," In Lifecycle Nutrition, the unique nutritional concerns and impact of, and considerations for, the normal lifecycle stages will be covered. Dietary Reference Intake standards will also be reviewed and applied to the lifecycle stages."
NUTR,230,Nutrition , Nutrition examines the relationship between nutrition and dental health. Focus will be placed upon identifying patient needs and providing nutritional advice to support optimal oral/dental health.
NUTR,250,Sports and Fitness Nutrition ," This course will explore the promotion of health and the prevention of chronic disease through lifelong active living. Strategies and techniques for advocating healthy living to clients and communities will be discussed. The course covers nutritional principles and guidelines for physical activity, training and competition. In addition, sports-related topics such as strength-building, nutrition principles, physiology of movement and metabolism will be studied."
NUTR,267,Health Coaching ," NUTR 267: Health Coaching will introduce learners to communication skills required to be effective counsellors and health coaches for common lifestyle behaviour changes. Learners will explore the processes and techniques used to complete a thorough nutrition and lifestyle assessment for a diverse range of clients. Principles and tools used for interviewing, counseling, coaching and motivating clients for long term behavior and cognitive change will be taught and applied."
NUTR,268,Health Promotion in Nutrition ," Health Promotion in Nutrition provides an introduction to health promotion concepts in nutrition. Learners will gain an understanding of the differences between health education and health promotion and how to apply health promotion principles in various contexts, including schools, the community and workplace settings. The full range of planning activities including advertising, budgeting and partnership development will be explored. Emphasis will be placed on developing community nutrition resources such as posters, presentations and portfolios."
NUTR,281,Nutrition Adaptations , Nutrition Adaptations provides learners with strategies and skills to adopt menu choices for people with specific conditions.
ORNT,208,Orientation to Rehabilitation ," Orientation to Rehabilitation examines the conceptual framework that supports the practice of rehabilitation and the specific roles of the rehabilitation therapist assistant within this framework. Areas explored include disability, ethical and professional behavior, teamwork and therapeutic relationships. Medical terminology and clinical documentation practice are introduced as foundational skills and are built upon throughout the program. These conceptual and practical foundations are reinforced by a series of observational visits to selected clinical settings as well as the development of a fieldwork portfolio that will serve as a basis for successful clinical fieldwork and professional employment upon graduation."
PATH,242,Pathophysiology 1 , Pathophysiology 1 provides learners with a basic overview of disease processes and usual practices for treatment. A basic understanding of disease processes and usual practices in diagnoses and treatments allow the learner to determine the required health record documentation.
PATH,252,Pathophysiology 2 , Pathophysiology 2 provides learners with information related to disease processes as they affect specific body systems. A basic understanding of disease processes and usual practices in diagnoses and treatments allow the learner to determine the required health record documentation.
PATH,254,Pathophysiology 1 , The main respiratory pathologies encountered by respiratory therapists are addressed with an emphasis on obstructive and restrictive disorders as well as the pharmacological interventions used in disease management.
PATH,311,Pathophysiology 2 , Pathophysiology 2 presents the main non-respiratory pathologies encountered by respiratory therapists as well as pathologies relevant for neonatal and pediatric care. Each pathology is investigated with emphasis on the pathophysiology and clinical management of these disorders and the pharmacological treatments used in their management.
PATH,312,Pathophysiology 3 , A case-based approach to pathophysiology challenges the learner to apply and integrate knowledge from previous courses to realistic clinical cases with complex presentations.
PHAR,203,Pharmacy Concepts , This course presents learners with the roles and responsibilities of the various members of the healthcare team and related workflow efficiencies. Learners are also introduced to the contents of prescriptions and how to translate these contents into an understandable form for the patient. Routine practices as related to patient and practitioner safety are also covered.
PHAR,204,Pharmaceutical Calculations ," This course is designed to allow students to master, with both accuracy and efficiency, calculations required in a retail pharmacy setting. Students will review basic mathematical principles so they can apply these principles to pharmacy-specific situations as they relate to prescription quantity, pricing and inventory."
PHAR,207,Pharmacology ," Pharmacology Basics will focus on medication classifications, calculations, safe medication administration, drug pharmacokinetics and pharmacodynamics. An introduction will be provided regarding the knowledge, safe practice and use of advanced care paramedic medications. Topics will also include Canadian drug legislation and the scope of practice guidelines that are specific to Alberta. "
PHAR,211,Assistive Devices ," In this course students will describe and demonstrate the use of various pharmaceutical devices, such as glucometers and aerochambers. Students will also describe and demonstrate the proper fitting of other assistive devices, such as crutches and support hose."
PHAR,212,Order Processing 1 ," This course is designed to provide students with the skills necessary to process prescriptions. Students will apply drug product and pharmacy calculations knowledge to complete basic prescription preparation. Students will focus on prescription assessment, patient monitoring and physical prescription preparation."
PHAR,214,Body Systems and Pharmaceutical Implications 1 ," This course is designed to explore the anatomy, physiology, medical conditions and medical terminology relating to antimicrobials drugs and medications relating to the muscle and skeletal systems. Students will become familiar with the generic name, trade name and therapeutic classifications of the related top 200 retail drugs used in the pharmacy field."
PHAR,223,Order Processing 2 ," This course is designed to provide students with the skills necessary to process prescriptions. Students will apply drug product and pharmacy calculations knowledge to compete basic prescription preparation. Students will focus on computerized preparation, third party patient monitoring, prescription assessment, and physical prescription preparation."
PHAR,227,Body Systems and Pharmaceutical Implications 2 ," This course is designed to explore the anatomy, physiology, medical conditions and medical terminology relating to the central nervous system. Students will become familiar with the generic name, trade name and therapeutic classifications of the related top 200 retail drugs used in the pharmacy field."
PHAR,230,Radiopharmacy 1 ," Radiopharmacy 1 is an introduction to radiopharmacy. Laboratory procedures are reviewed and the equipment and regulations used in radiopharmacies are introduced. Topics included are the production of radionuclides, the production and quality control of eluate, and patient dose preparation"
PHAR,232,Professional Standards and Ethics ," This course is designed to provide students with general knowledge about the standards, ethics and legislation governing pharmacy practice in Alberta and Canada."
PHAR,234,Order Processing 3 , This course is designed to provide students with the skills necessary to process prescriptions. Students will apply drug product and pharmacy calculations knowledge to compete basic prescription preparation. Students will focus on computerized prescription preparation
PHAR,236,Body Systems and Pharmaceutical Implications 3 ," This course is designed to explore the anatomy, physiology, medical conditions and medical terminology relating to the cardiovascular, gastrointestinal and respiratory systems. Students will become familiar with the generic name, trade name and therapeutic classifications of the related top 200 retail drugs used in the pharmacy field."
APST,400,Technology for Business ," An extensive amount of information relating to a business is available if the entrepreneur knows how to use appropriate technologies. This course will introduce students to the basics of current systems used in one hospitality enterprise and how technology can be used to effectively monitor and manage a business. Technologies covered include point of sale systems, online social media platforms, communication technologies, as well as financial and inventory control systems."
BAKE,219,Bread Fundamentals ," This course provides the tools, theory and practical experience to prepare yeast and chemically leavened baked goods. Topics include ingredient function, safe handling, dough mixing and development, and production."
BAKE,221,Artisan Bread ,"  This course provides the tools, theory and practical experience to prepare sour doughs and pre-fermented doughs for artisan breads. Topics include ingredient function, safe handling and production."
BAKE,227,Introduction to Cooking ," This course provides the tools, theory and practical experience to prepare basic hot and cold savoury dishes. Topics include mise en place, safe handling, storage, cooking methods and production."
BAKE,228,Bakery Fundamentals ," This course introduces fundamental knowledge in baking and pastry arts, focusing on safety and food sanitation, hands-on skills, and familiarization with lab equipment and safe food handling procedures. "
BAKE,251,Laminated Dough and Viennoiseries ," This course provides the tools, theory and practical experience to prepare laminated dough products. Topics include ingredient function, safe handling and production."
BAKE,252,Introduction to Cakes and Decorating Techniques ," This course provides the tools, theory and practical experience to prepare a variety of cakes and icings. Topics include ingredient function, safe handling and production.<p></p>
<p> "
BAKE,253,Capstone Year 1 ," This capstone provides an opportunity for you to demonstrate practical baking skills and key theoretical learning from the first year of the program, including content from Culinary Management 1 and 2. You will be individually assessed through a practical capstone project, as well as through written and oral assessments."
BAKE,256,Introduction to Pastries ," This course provides the tools, theory and practical experience to prepare a variety of cookies and pastries. Topics include ingredient function, safe handling and production.<p></p>
<p> "
BAKE,266,"Contemporary Pastries, Tarts and Pies ","  <p></p>
<p>This course provides the tools, theory and practical experience to prepare pastries, tarts and pies. Topics include ingredient function, safe handling and production."
BAKE,276,Art and Design ," Apply the principles of colour, theme, and composition to the design and creation of pastry arts products that reflect current trends."
BAKE,300,Art of Chocolate ," Explore the history and manufacturing of chocolates, couvertures and compound coatings. Discover intricate techniques of tempering, creating chocolate and pralines. Emphasis will be placed on using spraying techniques."
BAKE,301,Capstone Year 2 ," This capstone provides an opportunity for you to demonstrate practical baking/pastry skills and builds on key technical and theoretical learning from the second year of the program, including content from Culinary Management 1-5. You will be individually assessed through a practical capstone project, as well as through written and oral assessments."
BAKE,310,Classic Desserts ," Time-honoured, classic desserts rarely go out of style. Many of today’s modern desserts are derived from these delicacies. International cakes, pastries, tortes and gateaux will be made."
BAKE,320,Fine Pastries ," Produce an enticing array of fine pastries. Learn the methodology and acquire the technique required for making upscale petit fours, French pastries, friandise, Bavarian cream and mousses."
BAKE,360,Restaurant Plating ,"  Working from a basis of product knowledge and ingredient functions, explore current plating trends and techniques for sweet and savory plates found in today’s restaurants, hotels and international destinations. "
BAKE,365,Advanced Yeast Products ,"  <p></p>
<table align=""center"" cellspacing=""0"">
<tbody>
<tr>
<td style=""vertical-align:top;width:464px;"">
<p>This course builds and enhances proficiency with the tools, theory, trends and practical experience to prepare creative and innovative yeast goods and laminated dough products. Topics include ingredient function, safe handling, production and service.</p>
</td>
</tr>
</tbody>
</table>"
BAKE,380,Sugar Art and Design ," This course provides the tools, theory and practical experience to design and prepare sugar art pieces. Topics include ingredient function, safe handling and production."
BAKE,450,Wedding Cakes ," Prepare and decorate a variety of traditional and contemporary wedding cakes using buttercream, rolled fondant and royal icing details. Create gum paste flowers and flower bouquets for the purpose of decorating a three-tier wedding cake. Learn the multiple uses of marzipan."
BEVM,210,Beverage Exploration I ," This course provides an overview of the beverage industry, covering production of alcoholic and non-alcoholic drinks. Topics include beverage costing, regulatory requirements of the AGLC and host liability implications involved with serving alcoholic beverages. You will apply basic beverage service techniques and demonstrate basic wine knowledge and familiarity with the lexicon of each drink category."
BEVM,250,Beverage Sales and Retail ," This course covers all aspects of the beverage production cycle, providing an understanding of how an item goes from raw material to the consumer. Topics include retail sales and merchandising, agency sales channels, production processes, product labelling layout and design, as well as current trends and technologies used by industry. You will explore a variety of production aspects through site tours and industry speakers."
BEVM,300,Beverage Exploration II ," This course continues your learning of the basics of beverage products which you covered previously in Beverage Exploration I. This course focuses on progressive product knowledge, progressive service overview and progressive costing. You will also engage in hands-on learning by working with SAIT industry partners and on-campus venues. Topics include general product knowledge, food and drink pairings with alcoholic and non-alcoholic options, basic culinary flavour profiles, food preparation, food storage, and food and beverage allergies."
BEVM,350,Beverage Exploration III ," This course continues your learning of the topics you covered previously in Beverage Exploration II including progressive product knowledge, progressive service overview and progressive costing topics. You will also engage in hands-on learning by working with SAIT industry partners and on-campus venues."
BEVM,360,Beverage Program Design and Management ," This course examines the various costs of a beverage program and how to use inventory management and program design to generate revenue. Topics include the impact of pricing on consumer behavior, inventory management practices in the hospitality industry, menu design and strategies for maximizing revenue."
CONV,315,Special Events Management l ," In this course, students will examine concepts related to the planning and presentation of special events, and the process of taking an event booking from contract stage through to completion. Topics include: venue setup, equipment requirements, staffing, security and food and beverage arrangements."
CONV,350,Business of Events ," Meetings, incentive travel, conferences and events are assuming an increasingly larger role for the travel professional. Planning, production, marketing, finance, public relations and project management are just a few of the areas that the learner will investigate and research."
CONV,355,Special Events Management II ," Working in groups, students will participate in the planning and presentation of a special event. This course provides students with the opportunity, in a live environment, to demonstrate and utilize information and skills gained throughout their coursework."
COOK,202,Culinary Fundamentals ," This course introduces fundamental culinary knowledge, focusing on safety and food sanitation, hands-on culinary skills, familiarization with lab equipment and safe food handling procedures."
COOK,203,Capstone Year 1 ," This capstone provides an opportunity for you to demonstrate practical culinary skills and key theoretical learning from the first year of the program, including content from Culinary Management 1 and 2. You will be individually assessed through a practical capstone project, as well as through written and oral assessments."
COOK,204,Culinary Fundamentals ," This course introduces fundamental culinary knowledge, focusing on safety and food sanitation, hands-on culinary skills, familiarization with lab equipment and safe food handling procedures."
COOK,207,Breakfast and Brunch ," This course provides the tools, theory and practical experience to prepare classic and contemporary breakfast items. Topics include mise en place, safe handling, storage, cooking methods, production and service."
COOK,217,Vegetables and Starches ," This course provides the tools, theory and practical experience to prepare plant-based dishes, legumes, pulses and starches. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,223,Fundamentals of Cold Foods ," This course provides the tools, theory and practical experience to prepare hors d’oeuvres, salads, sandwiches and a variety of cold food dishes. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,227,"Soup, Sauces and Stock "," This course provides the tools, theory and practical experience to prepare soups, stocks and basic sauces. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,233,Classic and Contemporary Hot Foods ," This course provides the tools, theory and practical experience to prepare classic and contemporary dishes with meat, poultry and seafood. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,235,Dinner Cookery ," Introduces students to the preparation of classical and contemporary dishes using dry and moist cooking processes. Practical Methods of preparing, cooking, portioning, garnishing and presenting a variety of meat, fish and poultry. Batters, dressings, stocks, basic sauces and accompaniments are prepared to complement the menu items. Small quantity, batch cooking, cook/ chill and re-thermalization methods are emphasized. Theory Product knowledge and handling complement the study of basic cooking methods and techniques. Menu terminology is introduced."
COOK,253,Butchery for Chefs ," This course provides the tools, theory and practical experience to prepare meat. Topics include mise en place, storage and safe handling. You will be exposed to primal and sub-primal cuts of meat. You will also learn about the relationship between muscle structure and the cooking process."
COOK,263,Quick Service Cooking ," This course provides the tools, theory and practical experience to prepare dishes in a short timeframe. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,267,Baking and Yeast Goods ," This course provides the tools, theory and practical experience to prepare various yeast goods and desserts. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,302,Capstone Year 2 ," This capstone provides an opportunity for you to demonstrate practical culinary skills and builds on key technical and theoretical learning from the second year of the program, including content from Culinary Management 1-5. You will be individually assessed through a practical capstone project, as well as through written and oral assessments."
COOK,303,Contemporary Restaurant Cuisine ," This course builds and enhances proficiency with the tools, theory, trends and practical experience related to classic and contemporary dishes in à la carte lunch restaurant operation. Topics include mise en place, storage, safe handling, cooking methods, production and service."
COOK,304,Exploration of Canadian Cuisine ," This course introduces, builds and enhances proficiency with the tools, theory, trends and practical experience of Canada’s classic and contemporary cuisine. Topics include mise en place, storage, safe handling, cooking methods, production and service. You will learn about the Canadian landscape of food by preparing regional and national dishes."
COOK,307,Patisserie ," Practical Emphasis is on the creation of elegant classical and modern plated desserts and buffets. The student will prepare desserts, cakes and pastries by applying principles, methods and procedures of dessert making, including sorbets and ice creams. Theory Product knowledge required to produce the variety of desserts. Decorative techniques are taught for each item."
COOK,317,Contemporary Restaurant Cuisine ," This course builds and enhances proficiency with the tools, theory, trends and practical experience related to classic and contemporary dishes in à la carte dinner restaurant operation. Topics include mise en place, storage, safe handling, cooking methods, production and service. You will explore culinary trends, service styles, and the function and organization of kitchen brigades."
COOK,333,Garde Manger ," Practical Emphasis is on advanced buffet skills, developing an eye for attractive and appetizing cold food and buffet presentation. Prepare force meats for pates, terrines and galantines. Buffet platter presentation, layout, and garnishes is covered. Enhancement with aspic and chaud-froid is done. Preparation of a daily lunch menu with cold appetizers, salads and entree items is incorporated. Ice and fat carving is introduced. Theory Cold food garnishes and presentation. Cold buffet arrangement and presentation. Fundamental techniques for preparing forcemeats, pates, terrine and galantines. Using gelatine, aspic and chaud-froid. Preparing salads, condiments and sauces. Design, layout and arrangement of buffet platters."
